0	689
10	739.25
20	742.292
30	727.917
40	705.417
50	700.75
60	747.5
70	715.25
80	654.292
90	630.417
100	553.125
110	529.417
120	473.042
130	440
140	363.292
150	300.875
160	291.417
170	275.417
180	255.958
190	297.5
200	246.875
210	173.667
220	133.042
230	187.958
240	193.792
250	196.5
260	198.083
270	154.833
280	175.375
290	166.917
300	158.917
310	105.625
320	123.458
330	117.583
340	165.167
350	140.75
360	78.25
370	116.167
380	127.208
390	68.3333
400	34.4167
410	90.4167
420	132.75
430	124.208
440	71.8333
450	93.8333
460	131.792
470	141.5
480	158
490	33.5417
500	85.6667
