0	10073.3
10	9119.8
20	8569.68
30	8386.31
40	10513.4
50	10660.1
60	867.971
70	550.122
80	647.922
90	794.621
100	904.645
110	843.521
120	721.271
130	941.32
140	904.645
150	941.32
160	977.995
170	1124.69
180	1161.37
190	1356.97
200	965.77
210	1540.34
220	1430.32
230	2053.79
240	1418.09
250	2053.79
260	2041.56
270	1882.64
280	1491.44
290	1332.52
300	2188.26
310	1528.12
320	1662.59
330	1601.47
340	1369.19
350	2310.51
360	1845.97
370	1711.49
380	2188.26
390	2029.34
400	2347.19
410	1369.19
420	1503.67
430	2444.99
440	2396.09
450	1980.44
460	1687.04
470	1540.34
480	1418.09
490	2078.24
500	1797.07
