0	643.708
10	705.667
20	746.208
30	666.208
40	652.583
50	630.875
60	674.833
70	691.958
80	639.917
90	575
100	519.5
110	462.042
120	397.417
130	393.333
140	395.083
150	337.958
160	262.5
170	280.167
180	215.75
190	202.083
200	214.125
210	146
220	197.25
230	161.458
240	118.417
250	145.208
260	173.458
270	156
280	79.5
290	71.2083
300	63.1667
310	160.75
320	170.083
330	128.5
340	139.583
350	176.833
360	123.417
370	103.25
380	128.958
390	90.125
400	88.2083
410	109.958
420	68.4583
430	112.75
440	114.542
450	131.5
460	63.5417
470	77.5417
480	113.5
490	114.042
500	139.25
