0	8887.53
10	10672.4
20	9706.6
30	9474.33
40	8936.43
50	8679.71
60	488.998
70	696.821
80	599.022
90	867.971
100	843.521
110	623.472
120	672.372
130	904.645
140	1051.34
150	757.946
160	904.645
170	1014.67
180	1234.72
190	1136.92
200	1100.24
210	1088.02
220	1308.07
230	1577.02
240	1308.07
250	1613.69
260	1760.39
270	2114.91
280	1625.92
290	2053.79
300	2041.56
310	1845.97
320	2249.39
330	1577.02
340	1625.92
350	1735.94
360	2322.74
370	2066.01
380	2298.29
390	1894.87
400	1418.09
410	2579.46
420	1735.94
430	1613.69
440	1858.19
450	2212.71
460	1797.07
470	1638.14
480	1748.17
490	1882.64
500	2310.51
