-4015,48,778,5,2,-1
-4016,47,774,2,0,1
-4022,45,771,4,0,1
-4018,43,766,3,5,4
-4017,47,766,5,9,5
-4015,45,768,8,7,9
-4021,46,770,7,1,0
-4025,48,765,3,0,-2
-4032,48,779,5,4,0
-4029,49,777,5,2,-2
-4024,43,766,1,5,-6
-4018,41,767,0,5,-4
-4017,42,756,1,9,-1
-4020,40,755,1,10,0
-4027,41,762,0,6,0
-4034,38,763,7,3,0
-4045,38,764,6,0,0
-4043,38,767,3,-7,2
-4030,32,772,4,-14,1
-4017,37,768,3,-20,0
-4004,33,764,1,-22,0
-4002,34,751,4,-15,-3
-3999,35,750,5,-8,-2
-4013,46,756,4,-1,-1
-4024,45,760,4,4,-2
-4021,39,768,3,0,-3
-4021,43,782,2,1,-3
-4017,45,783,5,2,-2
-4017,47,774,8,7,0
-4013,42,762,6,12,0
-4018,41,773,0,11,-6
-4022,43,774,3,12,-5
-4031,47,779,7,11,-2
-4032,53,775,4,9,-1
-4035,48,780,2,9,-5
-4032,43,761,1,10,-6
-4019,44,766,0,8,-4
-4015,40,771,-2,8,1
-4015,41,765,0,7,0
-4014,43,770,0,7,-4
-4016,44,767,-2,9,-1
-4017,37,764,0,4,1
-4021,27,770,-2,0,2
-4021,32,764,-4,-3,2
-4014,31,751,-4,-1,0
-4017,37,756,-4,-1,-1
-4016,46,759,-3,-2,0
-4016,50,756,-4,-2,0
-4020,51,747,-3,-2,0
-4021,53,753,-3,-3,-3
-4022,46,753,-2,-8,-6
-4018,51,746,-3,-5,-5
-4015,52,766,0,-1,-4
-4022,42,774,4,-1,-6
-4019,41,770,1,-4,-6
-4022,42,780,0,0,-4
-4024,46,784,3,2,-3
-4026,46,785,0,3,-4
-4028,38,781,-3,3,-3
-4020,35,776,-3,9,-5
-4012,45,771,-1,10,-9
-4017,45,768,-1,9,-1
-4019,43,766,0,9,-4
-4024,44,768,-1,8,-1
-4018,47,765,-2,9,-3
-4015,41,769,0,14,-6
-4013,37,773,0,10,-5
-4021,43,774,-1,11,-8
-4016,46,771,1,8,-7
-4017,50,766,4,5,-5
-4021,51,757,6,5,-4
-4024,54,756,3,6,-3
-4030,58,754,0,7,-2
-4025,49,761,0,6,0
-4018,47,753,3,1,1
-4014,43,754,1,-2,-4
-4016,34,762,0,-4,0
-4010,38,767,0,-2,3
-4011,34,770,2,-1,1
-4011,41,760,2,0,2
-4022,50,764,0,-1,2
-4026,42,772,0,2,4
-4025,44,761,1,2,4
-4023,50,749,2,0,-3
-4022,59,750,6,1,-6
-4023,62,750,5,3,-5
-4023,55,755,2,6,-2
-4030,5,779,3,9,2
-4155,-524,910,60,8,62
-4121,-1992,1237,466,-52,309
-3817,-3707,1673,1388,-13,309
-4115,-3209,1833,2280,48,11
-4147,-1547,1391,2567,-235,125
-3970,-753,1144,2381,-93,163
-3925,-260,939,2253,229,228
-4090,270,873,2449,145,490
-4126,707,825,2743,-60,624
-4251,965,641,2828,-192,761
-4074,882,470,2749,-284,939
-4035,456,372,2611,-299,887
-3799,722,199,2424,-264,820
-4214,1436,532,1806,388,63
-5125,2321,1074,745,597,-1509
-4922,1377,1115,-256,21,-3007
-4643,150,1133,-565,-290,-4263
-4645,64,1112,-548,-492,-5586
-4602,261,929,-488,-1026,-6446
-4614,101,766,-488,-1511,-6917
-4722,-118,737,-524,-1853,-7296
-4819,-250,776,-568,-2279,-7584
-4872,-334,811,-633,-2772,-7799
-4903,-344,864,-683,-3238,-7962
-4941,-299,939,-701,-3664,-8052
-5012,-287,1000,-662,-4081,-8043
-5044,-307,1020,-560,-4453,-7903
-5055,-315,1053,-417,-4729,-7645
-5052,-271,1100,-268,-4932,-7276
-5020,-209,1141,-139,-5038,-6821
-4982,-182,1165,-4,-5037,-6303
-4945,-156,1224,165,-4975,-5777
-4905,-129,1298,367,-4892,-5247
-4880,-76,1385,567,-4774,-4754
-4869,-19,1449,741,-4622,-4306
-4872,33,1481,870,-4465,-3896
-4890,61,1523,945,-4326,-3527
-4926,70,1576,983,-4222,-3219
-4961,77,1638,989,-4174,-2943
-5031,56,1643,988,-4192,-2698
-5098,30,1705,990,-4270,-2506
-5158,42,1840,950,-4436,-2285
-5224,34,1939,864,-4682,-2052
-5273,-1,1983,761,-4962,-1829
-5312,-55,2017,656,-5265,-1610
-5358,-140,2031,583,-5612,-1437
-5403,-240,2026,525,-6012,-1312
-5447,-303,1966,466,-6423,-1246
-5494,-361,1889,389,-6805,-1236
-5543,-446,1832,293,-7179,-1293
-5602,-512,1761,198,-7543,-1442
-5661,-568,1690,117,-7883,-1661
-5711,-625,1641,44,-8209,-1944
-5763,-675,1607,0,-8559,-2285
-5813,-694,1566,9,-8930,-2632
-5827,-735,1542,76,-9297,-2971
-5836,-735,1519,202,-9665,-3287
-5816,-716,1507,375,-10042,-3577
-5808,-712,1534,543,-10374,-3832
-5797,-698,1570,685,-10690,-4042
-5753,-656,1606,808,-10995,-4191
-5702,-632,1605,903,-11273,-4284
-5638,-580,1625,982,-11515,-4353
-5573,-533,1658,1033,-11735,-4403
-5516,-505,1715,1052,-11933,-4472
-5456,-436,1775,1069,-12146,-4537
-5384,-344,1868,1065,-12378,-4582
-5304,-278,1954,1039,-12592,-4619
-5229,-232,2021,1011,-12800,-4631
-5142,-187,2087,1007,-13013,-4594
-5063,-177,2166,1020,-13189,-4510
-4998,-176,2243,1047,-13364,-4402
-4948,-202,2279,1074,-13584,-4293
-4939,-203,2305,1103,-13831,-4201
-4927,-199,2299,1102,-14075,-4126
-4939,-219,2291,1063,-14283,-4072
-4934,-234,2296,991,-14496,-4052
-4910,-263,2281,883,-14708,-4083
-4877,-282,2268,738,-14887,-4167
-4839,-287,2264,563,-15069,-4330
-4785,-317,2233,376,-15273,-4558
-4745,-346,2214,172,-15483,-4842
-4734,-396,2201,-51,-15698,-5175
-4737,-457,2180,-275,-15927,-5524
-4748,-523,2157,-479,-16183,-5872
-4757,-546,2121,-668,-16428,-6188
-4728,-667,2126,-853,-16703,-6512
-4786,-685,2106,-1034,-16954,-6797
-4793,-743,2110,-1101,-17238,-7008
-4832,-800,2151,-1086,-17539,-7091
-4832,-843,2148,-986,-17881,-7065
-4811,-908,2132,-807,-18226,-6899
-4779,-926,2090,-629,-18537,-6694
-4722,-939,2020,-469,-18794,-6447
-4665,-993,1925,-323,-18994,-6133
-4590,-1040,1820,-157,-19171,-5809
-4507,-1040,1734,9,-19294,-5481
-4414,-1061,1680,174,-19358,-5173
-4317,-1088,1632,361,-19394,-4921
-4210,-1093,1584,572,-19404,-4729
-4113,-1074,1534,784,-19363,-4596
-4013,-1067,1438,998,-19252,-4508
-3908,-1052,1362,1226,-19111,-4445
-3806,-1031,1286,1450,-18966,-4377
-3690,-1013,1189,1665,-18820,-4300
-3597,-1014,1110,1863,-18652,-4210
-3514,-1008,1032,2037,-18473,-4098
-3438,-1020,981,2192,-18312,-3975
-3387,-977,952,2307,-18169,-3837
-3377,-923,930,2378,-18025,-3667
-3366,-890,899,2455,-17913,-3415
-3360,-903,878,2551,-17832,-3053
-3326,-939,849,2663,-17758,-2632
-3254,-912,819,2766,-17670,-2185
-3122,-836,830,2791,-17586,-1700
-2975,-681,814,2776,-17466,-1215
-2790,-581,799,2762,-17310,-826
-2625,-504,833,2747,-17190,-532
-2449,-290,926,2724,-17110,-345
-2308,-254,1035,2687,-16999,-244
-2211,-149,1169,2567,-16866,-254
-2129,-91,1296,2477,-16783,-249
-2074,-78,1418,2402,-16698,-231
-2056,-117,1525,2342,-16638,-206
-2025,-154,1627,2289,-16603,-145
-2025,-211,1727,2215,-16551,-28
-2025,-249,1827,2130,-16495,123
-2054,-345,1921,2076,-16470,252
-2069,-399,1983,2026,-16389,266
-2040,-398,2054,2013,-16297,279
-2030,-438,2119,2044,-16258,324
-2054,-482,2154,2074,-16185,203
-2087,-556,2266,2336,-16299,5
-2085,-546,2350,3065,-16750,-363
-2095,-485,2475,3746,-17101,-773
-2165,-505,2549,4111,-17445,-1021
-2140,-484,2490,4108,-17845,-1095
-2134,-516,2377,3763,-18126,-926
-2105,-545,2225,3166,-18330,-697
-1999,-478,2061,2446,-18477,-421
-2037,-538,1982,1771,-18453,-155
-1981,-481,1992,1228,-18267,-73
-1969,-518,2058,931,-18058,148
-1938,-552,2156,809,-17686,193
-1760,-505,2237,870,-17458,394
-1735,-619,2310,970,-17198,583
-1677,-596,2412,994,-16751,474
-1553,-550,2501,1154,-16584,463
-1480,-500,2533,1358,-16503,339
-1461,-481,2539,1436,-16318,136
-1350,-387,2543,1426,-16154,-82
-1273,-344,2546,1392,-16051,-234
-1198,-281,2569,1303,-15928,-453
-1136,-247,2588,1192,-15769,-621
-1087,-228,2596,1018,-15535,-847
-1034,-225,2640,836,-15274,-1079
-970,-220,2690,659,-15066,-1309
-851,-159,2715,462,-14902,-1472
-803,-167,2729,262,-14671,-1534
-803,-168,2768,64,-14384,-1672
-789,-142,2773,-114,-14134,-1829
-780,-114,2811,-298,-13856,-1969
-801,-100,2830,-477,-13599,-2134
-784,-50,2853,-682,-13302,-2335
-734,-28,2941,-890,-12999,-2451
-667,2,3022,-1048,-12852,-2424
-574,28,3075,-1179,-12790,-2293
-490,31,3146,-1302,-12688,-2100
-412,38,3234,-1388,-12629,-1911
-322,50,3322,-1410,-12607,-1754
-262,59,3404,-1424,-12535,-1649
-197,71,3453,-1449,-12417,-1583
-141,69,3533,-1478,-12242,-1516
-123,62,3631,-1509,-12084,-1466
-126,71,3698,-1544,-11933,-1401
-137,59,3758,-1564,-11780,-1220
-152,51,3816,-1597,-11658,-945
-115,27,3792,-1684,-11613,-608
-85,-32,3765,-1809,-11520,-258
-74,-92,3714,-1976,-11353,-14
4,-89,3686,-2194,-11163,167
67,-144,3668,-2392,-11013,344
73,-198,3640,-2571,-10823,395
121,-213,3652,-2751,-10635,443
103,-240,3667,-2940,-10455,472
118,-246,3685,-3137,-10302,480
113,-295,3705,-3358,-10196,582
67,-363,3716,-3568,-10076,712
49,-420,3749,-3760,-9972,849
68,-468,3778,-3961,-9903,1015
45,-544,3769,-4174,-9763,1099
31,-585,3771,-4386,-9521,1033
6,-601,3764,-4650,-9253,823
79,-568,3776,-4940,-9102,672
69,-557,3733,-5192,-9061,598
66,-589,3712,-5457,-9028,501
72,-644,3699,-5633,-9029,481
34,-720,3650,-5726,-9032,470
30,-795,3592,-5746,-8932,349
115,-826,3614,-5693,-8802,235
163,-901,3591,-5624,-8778,222
179,-970,3571,-5513,-8642,106
230,-1043,3571,-5338,-8531,12
280,-1084,3593,-5115,-8500,-29
312,-1070,3596,-4874,-8479,-33
349,-1060,3547,-4651,-8409,-48
384,-1026,3518,-4408,-8296,-57
392,-1022,3423,-4186,-8168,-86
380,-1022,3322,-3998,-7997,-124
374,-1007,3233,-3842,-7788,-157
376,-953,3155,-3730,-7539,-186
369,-925,3131,-3660,-7289,-191
365,-891,3066,-3622,-7085,-246
382,-894,2983,-3620,-6848,-286
420,-934,2953,-3608,-6582,-295
432,-945,2966,-3598,-6341,-322
