0,0,0,0,0,0
-4088,47,264,-3867,1,-3
-4082,51,264,-3861,0,-3
-4078,45,277,-3862,-1,0
-4084,34,291,-3858,0,2
-4092,29,293,-3854,1,1
-4091,34,280,-3858,0,4
-4087,33,274,-3867,-1,6
-4086,32,273,-3867,-4,1
-4089,36,270,-3862,-4,-1
-4099,42,272,-3868,-1,-1
-4099,50,265,-3868,-2,4
-4088,48,263,-3862,-2,8
-4084,45,264,-3856,-5,3
-4086,40,256,-3866,-3,6
-4089,37,264,-3866,0,4
-4092,37,264,-3866,0,3
-4095,32,264,-3863,0,0
-4088,34,263,-3863,-1,-1
-4090,35,264,-3866,-1,1
-4093,35,269,-3868,0,0
-4092,35,269,-3864,-2,-1
-4091,39,271,-3862,-3,-2
-4084,34,266,-3860,0,-5
-4080,33,267,-3862,-1,-2
-4085,44,272,-3864,-1,-3
-4091,42,270,-3865,-1,-5
-4089,44,270,-3869,0,-5
-4090,40,274,-3875,-1,0
-4098,37,272,-3871,-1,1
-4096,32,276,-3868,-1,1
-4095,32,274,-3868,0,0
-4102,38,276,-3872,0,-1
-4100,40,278,-3874,0,-4
-4097,38,274,-3872,0,-5
-4089,37,265,-3869,-1,-1
-4086,35,263,-3870,-3,-2
-4088,35,276,-3869,-4,0
-4090,36,281,-3871,-4,1
-4095,36,273,-3870,-2,0
-4094,39,273,-3864,0,2
-4091,42,270,-3868,2,6
-4091,35,280,-3868,0,4
-4087,29,263,-3868,-2,1
-4083,39,257,-3865,-3,2
-4084,42,252,-3868,-1,7
-4085,42,250,-3866,0,3
-4090,39,261,-3859,0,1
-4091,40,275,-3862,2,6
-4091,39,277,-3864,3,7
-4088,37,277,-3868,3,5
-4089,36,281,-3866,2,2
-4092,36,265,-3864,1,7
-4098,38,264,-3871,0,4
-4091,36,254,-3874,0,3
-4085,40,258,-3866,1,-1
-4084,42,261,-3867,0,1
-4087,36,252,-3871,0,4
-4090,24,251,-3877,0,4
-4096,23,251,-3878,-1,3
-4092,24,260,-3868,-4,3
-4084,29,258,-3869,-3,3
-4083,39,264,-3866,-2,4
-4086,42,264,-3869,0,1
-4086,34,265,-3872,0,-1
-4085,29,254,-3867,-1,-1
-4087,30,262,-3869,0,2
-4091,34,267,-3873,0,1
-4088,32,266,-3881,0,-1
-4083,28,263,-3879,0,-2
-4086,27,276,-3870,0,0
-4086,35,272,-3868,0,-5
-4088,40,258,-3866,0,-5
-4088,38,268,-3867,0,-3
-4091,41,271,-3866,0,0
-4090,40,276,-3868,0,0
-4084,43,271,-3874,1,-1
-4092,45,268,-3874,2,-2
-4093,46,264,-3876,0,0
-4088,43,257,-3873,-2,0
-4088,40,255,-3869,-1,-2
-4092,38,255,-3876,0,1
-4098,37,256,-3873,-1,4
-4091,39,260,-3868,-1,4
-4081,40,269,-3869,0,0
-4084,28,270,-3872,-1,-2
-4081,22,262,-3873,-4,0
-4083,29,269,-3866,-3,0
-4089,32,277,-3865,0,-3
-4095,32,280,-3863,3,-2
-4092,34,268,-3868,4,1
-4090,33,271,-3867,3,1
-4090,20,268,-3865,0,0
-4092,24,273,-3872,-1,-2
-4090,31,274,-3872,3,-4
-4087,36,268,-3864,1,-3
-4095,41,264,-3861,0,3
-4091,38,260,-3860,-1,6
-4088,46,263,-3864,-5,3
-4087,41,267,-3869,-4,4
-4085,41,262,-3870,-2,5
-4084,37,271,-3870,-1,5
-4088,32,269,-3876,2,6
-4094,30,280,-3874,6,3
-4095,35,281,-3877,5,3
-4090,36,273,-3875,2,1
-4090,39,272,-3873,0,0
-4092,37,265,-3871,0,0
-4097,33,264,-3871,0,0
-4099,35,271,-3871,2,-3
-4101,42,271,-3870,1,-4
-4096,35,271,-3870,2,-2
-4095,33,273,-3877,4,0
-4089,33,268,-3876,2,0
-4093,37,271,-3874,5,0
-4095,41,277,-3870,2,1
-4097,41,278,-3870,-2,0
-4097,41,271,-3872,-4,-3
-4089,41,269,-3874,-4,-4
-4091,37,268,-3872,0,-1
-4089,45,266,-3871,-1,1
-4091,36,261,-3876,-2,3
-4095,39,266,-3871,-1,5
