0	445.125
10	401.458
20	413.958
30	386.667
40	377.25
50	438.875
60	347
70	360.708
80	437.833
90	496.792
100	525.625
110	582.792
120	646.292
130	688.042
140	722.542
150	764
160	798.583
170	827.167
180	839.25
190	835.208
200	838.417
210	871.792
220	910.75
230	904.583
240	886.042
250	906.708
260	916.208
270	933.708
280	915.5
290	914.042
300	926.208
310	946.708
320	945
330	946.208
340	939.167
350	934.958
360	929.875
370	942
380	948.167
390	922.417
400	928.75
410	945
420	938.792
430	937.5
440	935.875
450	946.583
460	960.208
470	956.333
480	967
490	955.75
500	923.167
