0	401.625
10	394.792
20	341.125
30	342.25
40	358.625
50	311.875
60	288.625
70	375.083
80	437.583
90	474.083
100	540
110	591.375
120	614.75
130	662.75
140	708.875
150	751.458
160	777.333
170	784.25
180	815.833
190	839.458
200	838.292
210	859.292
220	863.5
230	875.792
240	879.75
250	893.5
260	906.125
270	903.5
280	888.25
290	903.208
300	914.542
310	930.167
320	909.25
330	911.542
340	923.167
350	930.792
360	930.417
370	943.708
380	936.417
390	929.625
400	926
410	927.792
420	957.375
430	948.583
440	934.125
450	896.792
460	911.667
470	929.458
480	935.625
490	931.75
500	930.125
