0	4132.03
10	4254.28
20	4229.83
30	3911.98
40	5122.25
50	4718.83
60	17359.4
70	16760.4
80	14291
90	16112.5
100	14718.8
110	14572.1
120	16295.8
130	13557.5
140	15122.2
150	15000
160	14547.7
170	13753.1
180	15721.3
190	12432.8
200	14938.9
210	13887.5
220	15122.2
230	12396.1
240	14462.1
250	12383.9
260	12383.9
270	13569.7
280	15317.8
290	14022
300	13606.4
310	12163.8
320	12347.2
330	12970.7
340	13704.2
350	15171.1
360	12004.9
370	12909.5
380	13423
390	13643
400	12298.3
410	12970.7
420	14413.2
430	12469.4
440	12555
450	13655.3
460	12481.7
470	12506.1
480	13435.2
490	12946.2
500	12176
