0	428.542
10	434.167
20	386.458
30	331.792
40	396.542
50	440.792
60	407
70	389.917
80	431.417
90	490.875
100	535.125
110	581.833
120	629.417
130	660.375
140	683
150	728.958
160	771.458
170	779.958
180	801.917
190	851.25
200	856.833
210	870.333
220	867.583
230	875.75
240	900.458
250	898.333
260	895.833
270	893.25
280	902.292
290	897.625
300	909.542
310	911.292
320	934.625
330	944.333
340	955.625
350	954.958
360	965.708
370	968.958
380	948.208
390	922.083
400	949.042
410	954.583
420	945.833
430	952.208
440	969.708
450	963.083
460	949.958
470	963
480	959.125
490	943.667
500	949.25
