0	4975.55
10	4682.15
20	3679.71
30	4046.45
40	5073.35
50	4718.83
60	14180.9
70	14144.3
80	15183.4
90	14193.2
100	14205.4
110	15024.4
120	17555
130	14633.3
140	17151.6
150	13496.3
160	12946.2
170	15134.5
180	15709
190	13031.8
200	13166.3
210	12738.4
220	13141.8
230	15293.4
240	13606.4
250	12493.9
260	12603.9
270	12701.7
280	12518.3
290	13264.1
300	13044
310	14926.6
320	12591.7
330	13117.4
340	13423
350	12078.2
360	13190.7
370	14669.9
380	12359.4
390	13569.7
400	12383.9
410	12616.1
420	12921.8
430	13239.6
440	14669.9
450	12286.1
460	14364.3
470	12188.3
480	13667.5
490	12273.8
500	12982.9
