0	4009.78
10	4278.73
20	4437.65
30	4987.77
40	4290.95
50	3826.41
60	14046.5
70	13838.6
80	17176
90	14401
100	17469.4
110	17530.6
120	13716.4
130	15464.5
140	16503.7
150	16271.4
160	14792.2
170	15464.5
180	13679.7
190	14608.8
200	13423
210	14718.8
220	14070.9
230	14425.4
240	12775.1
250	12481.7
260	14486.6
270	12970.7
280	11797.1
290	13202.9
300	13655.3
310	13630.8
320	12713.9
330	12701.7
340	12273.8
350	12102.7
360	12567.2
370	12029.3
380	11784.8
390	11992.7
400	12298.3
410	12114.9
420	12787.3
430	12481.7
440	12616.1
450	13068.5
460	13141.8
470	13667.5
480	13288.5
490	14303.2
500	13985.3
