0	4009.78
10	4009.78
20	3618.58
30	4975.55
40	4144.25
50	4364.3
60	17628.4
70	16980.4
80	14352.1
90	14987.8
100	14877.8
110	16454.8
120	13753.1
130	14743.3
140	15904.6
150	14792.2
160	13410.8
170	14449.9
180	12579.5
190	12824
200	14401
210	12457.2
220	11931.5
230	12420.5
240	13129.6
250	14168.7
260	12383.9
270	14168.7
280	12726.2
290	12078.2
300	14633.3
310	13826.4
320	12701.7
330	12396.1
340	11870.4
350	12261.6
360	11919.3
370	12909.5
380	11980.4
390	12542.8
400	12224.9
410	12029.3
420	12127.1
430	12176
440	12004.9
450	11968.2
460	12249.4
470	11784.8
480	12114.9
490	12090.5
500	12127.1
