0	444.167
10	415.25
20	372
30	361.917
40	382.583
50	397.167
60	323.417
70	345.583
80	443.25
90	490.042
100	524.208
110	589.292
120	648.833
130	686.458
140	725.333
150	743.042
160	775.833
170	821.292
180	815.292
190	852.833
200	847.25
210	888.958
220	915.25
230	898.042
240	913.167
250	933.292
260	948.708
270	928.167
280	929.792
290	955.792
300	959.708
310	956.042
320	953.958
330	956.208
340	988.875
350	968.75
360	968
370	964.917
380	977.333
390	966.375
400	991.75
410	976.875
420	977.542
430	963.083
440	950.583
450	984.458
460	981.625
470	989.125
480	969.75
490	955.292
500	957.25
