0	4278.73
10	3679.71
20	3826.41
30	4767.73
40	4633.25
50	4498.78
60	14902.2
70	14987.8
80	14364.3
90	15207.8
100	14168.7
110	14963.3
120	17017.1
130	13484.1
140	15146.7
150	15806.8
160	14890
170	12872.9
180	14841.1
190	13092.9
200	15256.7
210	14755.5
220	15366.7
230	12310.5
240	14657.7
250	12420.5
260	12041.6
270	14951.1
280	13997.6
290	14303.2
300	14474.3
310	14902.2
320	13912
330	11943.8
340	12371.6
350	12677.3
360	13374.1
370	14633.3
380	15085.6
390	12127.1
400	13117.4
410	13679.7
420	12909.5
430	12078.2
440	13166.3
450	14278.7
460	12261.6
470	12445
480	13606.4
490	13080.7
500	12090.5
