0	349.833
10	387
20	382.083
30	380.5
40	405.375
50	382.375
60	379.792
70	369.667
80	400.333
90	434.708
100	498.583
110	552.333
120	602.542
130	665.292
140	689
150	724.375
160	752.208
170	752.417
180	775.125
190	824.583
200	845.542
210	868.25
220	897.208
230	895.625
240	909.792
250	916.167
260	910.5
270	927.542
280	944.958
290	952.5
300	942.375
310	945.583
320	941.917
330	959.083
340	969.5
350	959.917
360	941.958
370	962.208
380	954.875
390	944.125
400	947.292
410	958.917
420	965.917
430	958.458
440	977.333
450	969.917
460	953.083
470	945.958
480	962.5
490	963.375
500	969.5
