0	885.917
10	905.083
20	921.375
30	906.792
40	917.875
50	906.208
60	910.125
70	915.875
80	852.417
90	770.5
100	701.458
110	650.167
120	604.5
130	533.083
140	501.125
150	518.083
160	450.75
170	406.333
180	436
190	417.75
200	398.708
210	370.25
220	382.958
230	378.75
240	401.875
250	380.125
260	269.125
270	304.708
280	349.333
290	369.792
300	402.292
310	299.917
320	354.042
330	332.917
340	362.208
350	384.417
360	351.958
370	326.75
380	350.333
390	331.917
400	343.208
410	335.208
420	349.917
430	317.792
440	314.625
450	370.083
460	325
470	309.875
480	330.875
490	361.833
500	374.75
