0	928.833
10	954.958
20	924.583
30	912.042
40	932.5
50	922.458
60	914.708
70	959.708
80	874.708
90	792.25
100	707
110	639.5
120	608.833
130	545.792
140	527.667
150	554.208
160	541.125
170	511.875
180	470.833
190	440.625
200	406.458
210	408.083
220	439.75
230	441.667
240	415.292
250	377.458
260	392.5
270	373.542
280	397.208
290	374.417
300	368.875
310	403.458
320	431.708
330	382.75
340	378.875
350	361.542
360	383.167
370	362.667
380	430.042
390	427.958
400	330.542
410	396.083
420	387.25
430	387.292
440	381.25
450	397.958
460	374.125
470	370.167
480	337.583
490	333.792
500	349.917
