0	921.625
10	929.208
20	924.917
30	900.917
40	917.708
50	912
60	923.458
70	885.667
80	860.458
90	784.583
100	674.792
110	583.958
120	590.375
130	571.417
140	501.167
150	504.042
160	429.625
170	446.458
180	417.083
190	412.208
200	455.25
210	350.583
220	338.583
230	396.25
240	428.333
250	437.75
260	406.333
270	398.792
280	366.375
290	368.625
300	386.458
310	401.458
320	406.375
330	424.5
340	427.625
350	386.417
360	377.875
370	440.875
380	374.417
390	342.25
400	371.5
410	315.125
420	369.542
430	367.708
440	380.708
450	372.667
460	378.958
470	351.458
480	381.292
490	411.708
500	370.5
