0	925.333
10	940.875
20	948.708
30	934.958
40	932.792
50	920.042
60	940.417
70	929.292
80	840.958
90	782.917
100	739.333
110	663.208
120	548.542
130	569.542
140	543.542
150	491.792
160	538.917
170	510.083
180	496.042
190	435
200	365.875
210	374.625
220	380.542
230	366.583
240	334.208
250	362.167
260	375.958
270	378.125
280	405
290	371.083
300	340.583
310	339.167
320	365.5
330	334.542
340	357.375
350	391.583
360	395.417
370	357.125
380	348.208
390	339.292
400	365.375
410	342.292
420	352.583
430	361.75
440	383.667
450	383.208
460	355.667
470	344.875
480	401.042
490	388.167
500	345.583
