0	13728.6
10	12151.6
20	12603.9
30	14902.2
40	12286.1
50	14144.3
60	1589.24
70	1625.92
80	2286.06
90	1955.99
100	1882.64
110	2506.11
120	2457.21
130	2848.41
140	3239.61
150	4083.13
160	4535.45
170	3325.18
180	3875.31
190	3447.43
200	4462.1
210	3936.43
220	3557.46
230	4058.68
240	3618.58
250	4156.48
260	5403.42
270	5171.15
280	4975.55
290	3801.96
300	4107.58
310	4486.55
320	3960.88
330	3679.71
340	5134.47
350	5599.02
360	3948.66
370	4290.95
380	4828.85
390	4596.58
400	4731.05
410	4303.18
420	3667.48
430	4718.83
440	4254.28
450	5012.22
460	4914.43
470	4022
480	3948.66
490	4902.2
500	4963.33
