0	14608.8
10	11846
20	13227.4
30	14242.1
40	12029.3
50	13447.4
60	1051.34
70	1039.12
80	1797.07
90	1943.77
100	2139.36
110	2200.49
120	2677.26
130	3019.56
140	3459.66
150	4229.83
160	4022
170	3520.78
180	3667.48
190	4107.58
200	3899.76
210	4229.83
220	3973.1
230	4755.5
240	4132.03
250	3459.66
260	3471.88
270	3899.76
280	3789.73
290	4254.28
300	3948.66
310	4584.35
320	4217.6
330	4070.9
340	4242.05
350	3789.73
360	4547.68
370	3691.93
380	4352.08
390	5110.02
400	4352.08
410	4841.08
420	4413.2
430	3655.26
440	4339.85
450	4070.9
460	4621.03
470	3753.06
480	3960.88
490	4119.8
500	5036.67
