0	913.75
10	912
20	956.292
30	948.042
40	951.125
50	932.833
60	934.875
70	936.625
80	846.375
90	737.125
100	680.792
110	636.125
120	589.583
130	572.583
140	508.292
150	530.375
160	539.375
170	513.708
180	495.375
190	447.5
200	433.25
210	472.667
220	467.625
230	440.083
240	411.833
250	382.75
260	398.125
270	441.125
280	393.375
290	382.167
300	397.042
310	399.542
320	386.792
330	383.833
340	328.375
350	341.333
360	383.25
370	447
380	436.708
390	404.792
400	426.708
410	408.333
420	362.917
430	338.167
440	371.292
450	411.958
460	406.958
470	357.375
480	324.833
490	356.542
500	363.167
