0	928.667
10	936.583
20	950.083
30	939.875
40	931.458
50	941.583
60	942.042
70	912.208
80	837.375
90	751.292
100	709.958
110	684.042
120	641.583
130	588.875
140	559.375
150	548.083
160	508.292
170	487.708
180	420.625
190	482.667
200	452.667
210	435.042
220	456.875
230	451.042
240	398.125
250	380.375
260	406.208
270	409.958
280	390.125
290	368.833
300	421.333
310	433.333
320	372.625
330	372.958
340	434.708
350	416.292
360	432.708
370	366.25
380	372
390	370.292
400	389.542
410	437.417
420	389.625
430	403.125
440	370.875
450	356.333
460	341.792
470	417.917
480	373.583
490	379.75
500	388.875
