0	12090.5
10	12493.9
20	12921.8
30	13349.6
40	14291
50	14352.1
60	1149.14
70	1210.27
80	1589.24
90	1968.22
100	1870.42
110	2444.99
120	3080.68
130	2530.56
140	3716.38
150	3728.61
160	2762.84
170	3630.81
180	3679.71
190	3960.88
200	3178.48
210	4327.63
220	4046.45
230	3911.98
240	4779.95
250	4828.85
260	4584.35
270	3814.18
280	4352.08
290	4486.55
300	4449.88
310	3911.98
320	3190.71
330	5489
340	4290.95
350	4462.1
360	3459.66
370	4853.3
380	4792.18
390	4462.1
400	4290.95
410	4743.28
420	4559.9
430	4816.63
440	4242.05
450	4425.43
460	4217.6
470	5195.6
480	4254.28
490	5220.05
500	3850.86
