0	4009.78
10	4205.38
20	4119.8
30	4792.18
40	4070.9
50	4327.63
60	14242.1
70	12787.3
80	13716.4
90	10427.9
100	12713.9
110	11357
120	11564.8
130	10868
140	10366.7
150	11198
160	10941.3
170	10281.2
180	9156.48
190	8276.28
200	9547.68
210	10537.9
220	8985.33
230	10464.5
240	9743.28
250	9193.15
260	10574.6
270	8973.1
280	8716.38
290	8863.08
300	9278.73
310	9779.95
320	10904.6
330	10207.8
340	10880.2
350	10574.6
360	10146.7
370	9889.98
380	10110
390	10085.6
400	10171.1
410	10158.9
420	9498.78
430	10048.9
440	10415.6
450	10268.9
460	9621.03
470	9877.75
480	10623.5
490	9816.63
500	9987.77
