0	376.542
10	342.75
20	346.458
30	374.583
40	406.25
50	393.667
60	407.708
70	345.958
80	379.833
90	418.25
100	452.042
110	584.75
120	659.083
130	595.833
140	656.542
150	661
160	668.042
170	670.375
180	673.375
190	667.917
200	706.792
210	739.375
220	750.708
230	737.042
240	719.292
250	700.75
260	686.792
270	634.542
280	702.792
290	726.667
300	760.042
310	740.417
320	761.125
330	735.833
340	739.542
350	737.583
360	737.5
370	797
380	804.625
390	758.208
400	762.375
410	748.583
420	779.083
430	753.958
440	704.708
450	749.292
460	752.917
470	814.292
480	767.208
490	765
500	767.583
