0	371.5
10	413.708
20	425.208
30	469.583
40	435.083
50	356.917
60	392.292
70	385.375
80	405.542
90	449.167
100	504.292
110	534
120	566.083
130	554.167
140	616.708
150	639.917
160	688.583
170	656.875
180	666.083
190	641.25
200	635.25
210	627.875
220	685.625
230	635.042
240	658.667
250	738.708
260	738.25
270	755.25
280	752.708
290	760.667
300	729.917
310	733.125
320	735.042
330	731.958
340	729.458
350	723.958
360	710.833
370	716.125
380	682.542
390	666.542
400	757.708
410	763.417
420	704.042
430	701.333
440	739.042
450	691.167
460	664.5
470	614.125
480	649.333
490	717.167
500	746.833
