0	4584.35
10	3691.93
20	4987.77
30	5207.82
40	4706.6
50	3594.13
60	12212.7
70	14156.5
80	10427.9
90	11919.3
100	10158.9
110	11088
120	11149.1
130	10012.2
140	11149.1
150	10868
160	10342.3
170	10770.2
180	10207.8
190	10036.7
200	9889.98
210	9963.33
220	9400.98
230	9425.43
240	10085.6
250	9168.7
260	8447.43
270	9242.05
280	9938.88
290	9388.75
300	8569.68
310	8386.31
320	8618.58
330	10696.8
340	10464.5
350	10012.2
360	9902.2
370	9572.13
380	8777.51
390	8838.63
400	8728.61
410	9437.65
420	9132.03
430	9877.75
440	9694.38
450	10171.1
460	9987.77
470	9657.7
480	9205.38
490	8924.21
500	9400.98
