0	391.5
10	343.042
20	433.333
30	409
40	425.625
50	434.75
60	375.417
70	371.792
80	434.708
90	455.375
100	464.583
110	533.333
120	608.042
130	610.375
140	622.542
150	617.75
160	620.167
170	681.208
180	702.667
190	726.667
200	697.167
210	723.167
220	690.5
230	711.417
240	711
250	724.875
260	752.667
270	799.125
280	769.042
290	724.542
300	770.292
310	787.5
320	781.125
330	745
340	752.708
350	766.375
360	777.708
370	775.375
380	731.125
390	708.833
400	685.5
410	704.667
420	773.042
430	773.333
440	815.583
450	835.875
460	767.292
470	744.667
480	756.583
490	701.833
500	720.417
