0	407.083
10	395.792
20	362.042
30	347.292
40	340.667
50	369.833
60	383.333
70	374
80	408.375
90	424.792
100	496.042
110	589.625
120	646.917
130	617.167
140	613.125
150	689.333
160	606.875
170	644.083
180	691.208
190	670.375
200	640.417
210	694.625
220	728.208
230	696.167
240	626.25
250	711.042
260	713.125
270	730.5
280	745.375
290	752.583
300	730.375
310	701.583
320	718.75
330	744.167
340	788.083
350	704.792
360	722.042
370	742.125
380	736.75
390	711.5
400	730.75
410	693.292
420	763.958
430	783.625
440	731.875
450	730.083
460	796.375
470	822.958
480	732.042
490	801.667
500	739.792
