0	5036.67
10	4425.43
20	4449.88
30	5036.67
40	3973.1
50	4841.08
60	13985.3
70	14168.7
80	11124.7
90	10085.6
100	11907.1
110	11393.6
120	10366.7
130	9352.08
140	10391.2
150	11491.4
160	9889.98
170	10611.2
180	10207.8
190	11026.9
200	9645.48
210	9315.4
220	8765.28
230	9706.6
240	10085.6
250	8936.43
260	9058.68
270	8312.96
280	9193.15
290	9400.98
300	9608.8
310	9449.88
320	8459.66
330	8691.93
340	8924.21
350	8850.86
360	8850.86
370	9156.48
380	9083.13
390	10366.7
400	10403.4
410	10268.9
420	9034.23
430	8581.91
440	8667.48
450	8740.83
460	9425.43
470	10000
480	9119.8
490	9352.08
500	10440.1
