0.0,0.0,0.0
0.0025000000000000001,-1.3999999999999999,0.0
0.0050000000000000001,-1.5,0.0
0.0074999999999999997,-1.5,1.0
0.01,-1.5,1.0
0.012500000000000001,-1.5,1.0
0.015000000000000001,-1.5,0.0
0.017500000000000002,-1.5,0.0
0.02,-1.3999999999999999,-2.0
0.022499999999999999,-1.3999999999999999,-2.0
0.024999999999999998,-1.3999999999999999,-1.0
0.027499999999999997,-1.5,0.0
0.029999999999999995,-1.6000000000000001,0.0
0.032499999999999994,-1.6000000000000001,2.0
0.034999999999999996,-1.6000000000000001,0.0
0.037499999999999999,-1.6000000000000001,0.0
0.040000000000000001,-1.6000000000000001,0.0
0.042500000000000003,-1.5,-1.0
0.045000000000000005,-1.5,-3.0
0.047500000000000007,-1.3999999999999999,-2.0
0.05000000000000001,-1.5,-1.0
0.052500000000000012,-1.6000000000000001,0.0
0.055000000000000014,-1.6000000000000001,0.0
0.057500000000000016,-1.6000000000000001,1.0
0.060000000000000019,-1.6000000000000001,0.0
0.062500000000000014,-1.6000000000000001,0.0
0.065000000000000016,-1.6000000000000001,0.0
0.067500000000000018,-1.5,-3.0
0.070000000000000021,-1.5,-3.0
0.072500000000000023,-1.5,-2.0
0.075000000000000025,-1.6000000000000001,0.0
0.077500000000000027,-1.7,0.0
0.080000000000000029,-1.7,1.0
0.082500000000000032,-1.7,0.0
0.085000000000000034,-1.7,0.0
0.087500000000000036,-1.6000000000000001,0.0
0.090000000000000038,-1.6000000000000001,-2.0
0.092500000000000041,-1.5,-3.0
0.095000000000000043,-1.5,-2.0
0.097500000000000045,-1.6000000000000001,-1.0
0.10000000000000005,-1.7,0.0
0.10250000000000005,-1.7,0.0
0.10500000000000005,-1.7,2.0
0.10750000000000005,-1.7,0.0
0.11000000000000006,-1.7,0.0
0.11250000000000006,-1.7,0.0
0.11500000000000006,-1.6000000000000001,-3.0
0.11750000000000006,-1.6000000000000001,-2.0
0.12000000000000006,-1.6000000000000001,-2.0
0.12250000000000007,-1.7,0.0
0.12500000000000006,-1.7,0.0
0.12750000000000006,-1.7,1.0
0.13000000000000006,-1.7,0.0
0.13250000000000006,-1.7,1.0
0.13500000000000006,-1.7,0.0
0.13750000000000007,-1.7,-1.0
0.14000000000000007,-1.6000000000000001,-3.0
0.14250000000000007,-1.6000000000000001,-2.0
0.14500000000000007,-1.6000000000000001,-1.0
0.14750000000000008,-1.7,0.0
0.15000000000000008,-1.8,0.0
0.15250000000000008,-1.8,2.0
0.15500000000000008,-1.7,0.0
0.15750000000000008,-1.7,0.0
0.16000000000000009,-1.7,0.0
0.16250000000000009,-1.6000000000000001,-3.0
0.16500000000000009,-1.6000000000000001,-2.0
0.16750000000000009,-1.6000000000000001,-2.0
