0	7115
10	7115
20	7115
30	7109
40	7109
50	7109
60	7029
70	6811
80	6602
90	6399
100	6208
110	6024
120	5845
130	5677
140	5518
150	5364
160	5219
170	5140
180	5003
190	4876
200	4820
210	4702
220	4638
230	4528
240	4482
250	4383
260	4327
270	4237
280	4199
290	4152
300	4071
310	4038
320	3997
330	3928
340	3902
350	3863
360	3805
370	3782
380	3751
390	3731
400	3681
410	3654
420	3639
430	3612
440	3597
450	3561
460	3539
470	3526
480	3507
490	3496
500	3478
510	3453
520	3445
530	3430
540	3424
550	3412
560	3405
570	3393
580	3390
590	3375
600	3366
610	3363
620	3355
630	3352
640	3343
650	3342
660	3336
670	3328
680	3330
690	3324
700	3324
710	3318
720	3320
730	3315
740	3318
750	3314
760	3315
770	3314
780	3309
790	3314
800	3309
810	3312
820	3308
830	3311
840	3306
850	3311
860	3311
870	3308
880	3312
890	3308
900	3311
910	3308
920	3309
930	3305
940	3309
950	3303
960	3305
970	3308
980	3303
990	3308
1000	3303
