0	7122
10	7109
20	7109
30	7109
40	7122
50	7122
60	7095
70	6756
80	6550
90	6350
100	6157
110	5976
120	5800
130	5630
140	5470
150	5319
160	5252
170	5108
180	4973
190	4901
200	4777
210	4725
220	4609
230	4548
240	4443
250	4398
260	4300
270	4249
280	4162
290	4125
300	4080
310	4004
320	3974
330	3934
340	3867
350	3842
360	3807
370	3784
380	3731
390	3701
400	3681
410	3654
420	3637
430	3595
440	3571
450	3557
460	3536
470	3524
480	3493
490	3475
500	3465
510	3449
520	3440
530	3426
540	3418
550	3398
560	3386
570	3381
580	3370
590	3369
600	3358
610	3357
620	3346
630	3337
640	3337
650	3331
660	3331
670	3325
680	3327
690	3320
700	3321
710	3317
720	3318
730	3315
740	3309
750	3311
760	3306
770	3308
780	3303
790	3306
800	3302
810	3306
820	3308
830	3303
840	3306
850	3302
860	3306
870	3302
880	3305
890	3301
900	3303
910	3301
920	3301
930	3305
940	3301
950	3305
960	3301
970	3305
980	3299
990	3303
1000	3301
