0	6259.17
10	5782.4
20	5745.72
30	6344.74
40	6821.52
50	4938.88
60	110.024
70	85.5746
80	85.5746
90	268.949
100	183.374
110	195.599
120	-36.6748
130	85.5746
140	183.374
150	220.049
160	207.824
170	232.274
180	183.374
190	256.724
200	293.399
210	220.049
220	232.274
230	452.323
240	366.748
250	305.623
260	391.198
270	403.423
280	305.623
290	317.848
300	256.724
310	305.623
320	256.724
330	415.648
340	305.623
350	366.748
360	268.949
370	427.873
380	195.599
390	244.499
400	244.499
410	354.523
420	366.748
430	244.499
440	268.949
450	305.623
460	427.873
470	256.724
480	158.924
490	452.323
500	599.022
510	513.447
520	550.122
530	415.648
540	342.298
550	537.897
560	391.198
570	562.347
580	354.523
590	476.773
600	220.049
610	305.623
620	220.049
630	403.423
640	317.848
650	476.773
660	342.298
670	317.848
680	415.648
690	452.323
700	354.523
710	268.949
720	452.323
730	464.548
740	256.724
750	268.949
760	623.472
770	464.548
780	574.572
790	696.821
800	378.973
810	476.773
820	501.222
830	403.423
840	660.147
850	440.098
860	415.648
870	501.222
880	305.623
890	305.623
900	195.599
910	696.821
920	537.897
930	378.973
940	378.973
950	415.648
960	378.973
970	562.347
980	330.073
990	415.648
1000	391.198
