0	7129
10	7122
20	7122
30	7109
40	7115
50	7115
60	7029
70	6811
80	6602
90	6399
100	6208
110	6024
120	5850
130	5681
140	5518
150	5364
160	5219
170	5140
180	5003
190	4876
200	4820
210	4702
220	4638
230	4528
240	4482
250	4383
260	4330
270	4239
280	4201
290	4155
300	4076
310	4043
320	4002
330	3932
340	3906
350	3869
360	3810
370	3787
380	3757
390	3735
400	3687
410	3660
420	3642
430	3617
440	3602
450	3564
460	3544
470	3531
480	3511
490	3501
500	3481
510	3457
520	3449
530	3434
540	3427
550	3413
560	3409
570	3398
580	3393
590	3379
600	3369
610	3367
620	3360
630	3358
640	3349
650	3349
660	3342
670	3336
680	3337
690	3331
700	3331
710	3325
720	3327
730	3322
740	3324
750	3320
760	3317
770	3320
780	3315
790	3318
800	3314
810	3317
820	3314
830	3318
840	3312
850	3317
860	3315
870	3311
880	3314
890	3311
900	3314
910	3311
920	3314
930	3311
940	3315
950	3317
960	3312
970	3315
980	3312
990	3315
1000	3312
