0	5843.52
10	5220.05
20	5599.02
30	6589.24
40	6870.42
50	6210.27
60	24.4499
70	171.149
80	183.374
90	73.3496
100	293.399
110	244.499
120	195.599
130	24.4499
140	207.824
150	195.599
160	207.824
170	317.848
180	342.298
190	195.599
200	281.174
210	134.474
220	220.049
230	330.073
240	317.848
250	244.499
260	268.949
270	207.824
280	195.599
290	317.848
300	256.724
310	366.748
320	440.098
330	195.599
340	391.198
350	281.174
360	354.523
370	244.499
380	440.098
390	415.648
400	464.548
410	232.274
420	122.249
430	256.724
440	342.298
450	464.548
460	317.848
470	244.499
480	232.274
490	476.773
500	305.623
510	317.848
520	501.222
530	391.198
540	207.824
550	440.098
560	281.174
570	476.773
580	330.073
590	427.873
600	501.222
610	452.323
620	244.499
630	281.174
640	366.748
650	452.323
660	268.949
670	232.274
680	611.247
690	342.298
700	281.174
710	378.973
720	611.247
730	464.548
740	550.122
750	366.748
760	281.174
770	293.399
780	537.897
790	427.873
800	281.174
810	354.523
820	403.423
830	488.998
840	440.098
850	586.797
860	440.098
870	244.499
880	268.949
890	244.499
900	403.423
910	562.347
920	476.773
930	513.447
940	525.672
950	476.773
960	476.773
970	317.848
980	391.198
990	513.447
1000	244.499
