0	7109
10	7122
20	7122
30	7122
40	7109
50	7109
60	6976
70	6762
80	6555
90	6355
100	6162
110	5980
120	5809
130	5643
140	5482
150	5330
160	5248
170	5108
180	4976
190	4918
200	4795
210	4728
220	4612
230	4567
240	4461
250	4406
260	4310
270	4271
280	4185
290	4139
300	4105
310	4030
320	3989
330	3959
340	3894
350	3858
360	3834
370	3801
380	3748
390	3727
400	3698
410	3680
420	3635
430	3609
440	3593
450	3571
460	3557
470	3526
480	3506
490	3496
500	3478
510	3469
520	3453
530	3429
540	3423
550	3409
560	3404
570	3392
580	3387
590	3378
600	3375
610	3364
620	3355
630	3354
640	3346
650	3346
660	3339
670	3339
680	3333
690	3333
700	3328
710	3322
720	3325
730	3321
740	3324
750	3318
760	3321
770	3315
780	3318
790	3317
800	3312
810	3315
820	3311
830	3314
840	3309
850	3312
860	3308
870	3312
880	3308
890	3306
900	3311
910	3306
920	3311
930	3308
940	3311
950	3306
960	3308
970	3305
980	3308
990	3306
1000	3303
